,hpo,label
8717,HP:0008846,o
8718,HP:0001511,o
8719,HP:0008883,o
8720,HP:0011408,o
8721,HP:0001530,o
8722,HP:0008897,o
8723,HP:0008850,o
8724,HP:0008855,o
8725,HP:0031087,o
8726,HP:0008915,o
8727,HP:0001956,o
8728,HP:0001513,o
8729,HP:0004324,o
8730,HP:0012743,o
8731,HP:0025499,o
8732,HP:0025500,o
8733,HP:0025501,o
8734,HP:0001520,o
8735,HP:0025502,o
8736,HP:0001525,o
8737,HP:0008866,o
8738,HP:0004326,o
8739,HP:0001824,o
8740,HP:0003782,o
8741,HP:0045082,o
8742,HP:0045081,o
8743,HP:0031819,o
8744,HP:0031818,o
8745,HP:0031820,o
8746,HP:0031418,o
8747,HP:0025521,o
8748,HP:0003363,o
8749,HP:0011620,o
8750,HP:0030853,o
8751,HP:0031565,o
8752,HP:0031564,o
8753,HP:0031853,o
8754,HP:0011537,o
8755,HP:0011535,o
8756,HP:0011534,o
8757,HP:0031854,o
8758,HP:0011536,o
8759,HP:0031855,o
8760,HP:0033794,o
8761,HP:0033795,o
8762,HP:0041079,o
8763,HP:0100553,o
8764,HP:0001528,o
8765,HP:0010496,o
8766,HP:0100559,o
8767,HP:0100554,o
8768,HP:0010484,o
8769,HP:0100557,o
8770,HP:0200053,o
8771,HP:0007596,o
8772,HP:0001031,o
8773,HP:0001001,o
8774,HP:0006739,o
8775,HP:0002860,o
8776,HP:0012182,o
8777,HP:0006755,o
8778,HP:0100243,o
8779,HP:0006769,o
8780,HP:0006773,o
8781,HP:0007437,o
8782,HP:0007541,o
8783,HP:0007606,o
8784,HP:0007620,o
8785,HP:0012035,o
8786,HP:0012057,o
8787,HP:0012059,o
8788,HP:0012060,o
8789,HP:0031022,o
8790,HP:0031021,o
8791,HP:0032215,o
8792,HP:0200043,o
8793,HP:0032301,o
8794,HP:0550004,o
8795,HP:0012846,o
8796,HP:0025367,o
8797,HP:0030410,o
8798,HP:0030434,o
8799,HP:0031024,o
8800,HP:0031405,o
8801,HP:0031454,o
8802,HP:0031548,o
8803,HP:0032228,o
8804,HP:0025127,o
8805,HP:0025432,o
8806,HP:0030428,o
8807,HP:0030436,o
8808,HP:0031018,o
8809,HP:0031287,o
8810,HP:0031525,o
8811,HP:0031549,o
8812,HP:0032225,o
8813,HP:0034720,o
8814,HP:0100726,o
8815,HP:0200151,o
8816,HP:0100495,o
8817,HP:0100494,o
8818,HP:0000958,o
8819,HP:0001017,o
8820,HP:0000980,o
8821,HP:0007603,o
8822,HP:0005586,o
8823,HP:0007429,o
8824,HP:0000957,o
8825,HP:0001034,o
8826,HP:0012733,o
8827,HP:0007565,o
8828,HP:0001003,o
8829,HP:0005605,o
8830,HP:0007412,o
8831,HP:0011369,o
8832,HP:0005585,o
8833,HP:0007450,o
8834,HP:0009123,o
8835,HP:0007456,o
8836,HP:0007521,o
8837,HP:0007546,o
8838,HP:0007572,o
8839,HP:0007588,o
8840,HP:0007574,o
8841,HP:0007440,o
8842,HP:0007599,o
8843,HP:0007505,o
8844,HP:0007402,o
8845,HP:0007494,o
8846,HP:0007441,o
8847,HP:0007471,o
8848,HP:0007509,o
8849,HP:0025272,o
8850,HP:0033190,o
8851,HP:0034517,o
8852,HP:0005600,o
8853,HP:0000995,o
8854,HP:0005603,o
8855,HP:0005606,o
8856,HP:0007481,o
8857,HP:0005590,o
8858,HP:0001053,o
8859,HP:0005593,o
8860,HP:0007526,o
8861,HP:0007443,o
8862,HP:0007581,o
8863,HP:0007535,o
8864,HP:0007544,o
8865,HP:0007554,o
8866,HP:0030679,o
8867,HP:0009719,o
8868,HP:0020073,o
8869,HP:0012319,o
8870,HP:0200098,o
8871,HP:0012320,o
8872,HP:0007542,o
8873,HP:0040007,o
8874,HP:0005602,o
8875,HP:0001045,o
8876,HP:0007438,o
8877,HP:0001070,o
8878,HP:0007511,o
8879,HP:0000997,o
8880,HP:0001480,o
8881,HP:0030052,o
8882,HP:0005587,o
8883,HP:0007427,o
8884,HP:0007483,o
8885,HP:0007587,o
8886,HP:0007610,o
8887,HP:0007617,o
8888,HP:0010802,o
8889,HP:0001008,o
8890,HP:0007384,o
8891,HP:0200015,o
8892,HP:0001029,o
8893,HP:0000956,o
8894,HP:0005595,o
8895,HP:0007390,o
8896,HP:0007448,o
8897,HP:0007468,o
8898,HP:0031285,o
8899,HP:0007490,o
8900,HP:0007501,o
8901,HP:0007543,o
8902,HP:0000982,o
8903,HP:0005588,o
8904,HP:0007404,o
8905,HP:0007447,o
8906,HP:0007497,o
8907,HP:0007530,o
8908,HP:0007545,o
8909,HP:0007553,o
8910,HP:0007613,o
8911,HP:0007570,o
8912,HP:0008392,o
8913,HP:0009723,o
8914,HP:0008399,o
8915,HP:0008410,o
8916,HP:0007508,o
8917,HP:0025080,o
8918,HP:0031288,o
8919,HP:0033707,o
8920,HP:0034521,o
8921,HP:0040009,o
8922,HP:0001036,o
8923,HP:0045059,o
8924,HP:0007439,o
8925,HP:0007395,o
8926,HP:0008064,o
8927,HP:0007475,o
8928,HP:0007431,o
8929,HP:0007479,o
8930,HP:0007503,o
8931,HP:0007559,o
8932,HP:0031291,o
8933,HP:0025114,o
8934,HP:0040162,o
8935,HP:0200016,o
8936,HP:0200044,o
8937,HP:0011838,o
8938,HP:0012344,o
8939,HP:0550003,o
8940,HP:0100324,o
8941,HP:0007446,o
8942,HP:0012221,o
8943,HP:0031045,o
8944,HP:0031464,o
8945,HP:0034366,o
8946,HP:0034193,o
8947,HP:0033802,o
8948,HP:0033801,o
8949,HP:0034194,o
8950,HP:0003341,o
8951,HP:0033804,o
8952,HP:0033803,o
8953,HP:0001027,o
8954,HP:0000977,o
8955,HP:0007516,o
8956,HP:0007595,o
8957,HP:0007517,o
8958,HP:0007605,o
8959,HP:0007392,o
8960,HP:0007425,o
8961,HP:0007458,o
8962,HP:0000974,o
8963,HP:0011930,o
8964,HP:0007407,o
8965,HP:0007522,o
8966,HP:0025087,o
8967,HP:0025182,o
8968,HP:0001065,o
8969,HP:0004334,o
8970,HP:0100679,o
8971,HP:0010648,o
8972,HP:0025122,o
8973,HP:0025092,o
8974,HP:0025115,o
8975,HP:0033807,o
8976,HP:0033806,o
8977,HP:0034574,o
8978,HP:0034573,o
8979,HP:0034575,o
8980,HP:0034576,o
8981,HP:0034577,o
8982,HP:0034578,o
8983,HP:0034579,o
8984,HP:0034580,o
8985,HP:0034760,o
8986,HP:0034642,o
8987,HP:0034703,o
8988,HP:0034702,o
8989,HP:0034768,o
8990,HP:0025524,o
8991,HP:0025526,o
8992,HP:0040190,o
8993,HP:0100792,o
8994,HP:0007436,o
8995,HP:0000968,o
8996,HP:0007476,o
8997,HP:0007529,o
8998,HP:0007607,o
8999,HP:0007396,o
9000,HP:0000992,o
9001,HP:0007537,o
9002,HP:0032379,o
9003,HP:0032381,o
9004,HP:0410137,o
9005,HP:0410134,o
9006,HP:0005320,o
9007,HP:0003717,o
9008,HP:0003758,o
9009,HP:0005995,o
9010,HP:0007525,o
9011,HP:0007552,o
9012,HP:0009003,o
9013,HP:0025383,o
9014,HP:0001046,o
9015,HP:0000952,o
9016,HP:0001005,o
9017,HP:0006579,o
9018,HP:0034032,o
9019,HP:0000961,o
9020,HP:0001063,o
9021,HP:0034033,o
9022,HP:0032556,o
9023,HP:0034031,o
9024,HP:0034030,o
9025,HP:0034034,o
9026,HP:0200048,o
9027,HP:0001038,o
9028,HP:0001050,o
9029,HP:0007585,o
9030,HP:0001030,o
9031,HP:0001058,o
9032,HP:0007482,o
9033,HP:0004771,o
9034,HP:0002216,o
9035,HP:0005328,o
9036,HP:0007414,o
9037,HP:0009762,o
9038,HP:0007618,o
9039,HP:0000965,o
9040,HP:0001232,o
9041,HP:0007489,o
9042,HP:0007583,o
9043,HP:0034697,o
9044,HP:0002604,o
9045,HP:0033370,o
9046,HP:0006107,o
9047,HP:0007421,o
9048,HP:0007586,o
9049,HP:0007621,o
9050,HP:0012522,o
9051,HP:0025555,o
9052,HP:0100869,o
9053,HP:0100870,o
9054,HP:0034408,o
9055,HP:0034409,o
9056,HP:0034411,o
9057,HP:0025081,o
9058,HP:0033167,o
9059,HP:0011971,o
9060,HP:0410135,o
9061,HP:0410136,o
9062,HP:0410138,o
9063,HP:0000978,o
9064,HP:0001933,o
9065,HP:0031363,o
9066,HP:0000979,o
9067,HP:0000967,o
9068,HP:0031365,o
9069,HP:0034771,o
9070,HP:0031364,o
9071,HP:0007420,o
9072,HP:0007457,o
9073,HP:0025203,o
9074,HP:0030168,o
9075,HP:0100885,o
9076,HP:0001041,o
9077,HP:0025493,o
9078,HP:0025535,o
9079,HP:0025536,o
9080,HP:0031180,o
9081,HP:0031181,o
9082,HP:0033194,o
9083,HP:0033195,o
9084,HP:0033622,o
9085,HP:0011137,o
9086,HP:0033260,o
9087,HP:0033832,o
9088,HP:0033505,o
9089,HP:0100665,o
9090,HP:0200030,o
9091,HP:0200029,o
9092,HP:0001033,o
9093,HP:0031284,o
9094,HP:0001073,o
9095,HP:0001075,o
9096,HP:0031158,o
9097,HP:0010562,o
9098,HP:0001013,o
9099,HP:0001039,o
9100,HP:0010874,o
9101,HP:0025530,o
9102,HP:0031290,o
9103,HP:0001056,o
9104,HP:0007413,o
9105,HP:0001052,o
9106,HP:0025104,o
9107,HP:0007616,o
9108,HP:0010733,o
9109,HP:0001054,o
9110,HP:0001062,o
9111,HP:0009920,o
9112,HP:0010817,o
9113,HP:0010815,o
9114,HP:0010816,o
9115,HP:0020154,o
9116,HP:0034275,o
9117,HP:0025471,o
9118,HP:0025510,o
9119,HP:0025511,o
9120,HP:0034587,o
9121,HP:0100814,o
9122,HP:0009721,o
9123,HP:0100898,o
9124,HP:0000963,o
9125,HP:0007536,o
9126,HP:0004471,o
9127,HP:0007590,o
9128,HP:0004476,o
9129,HP:0007589,o
9130,HP:0007504,o
9131,HP:0007488,o
9132,HP:0007506,o
9133,HP:0007383,o
9134,HP:0007398,o
9135,HP:0007411,o
9136,HP:0007510,o
9137,HP:0007515,o
9138,HP:0000960,o
9139,HP:0010767,o
9140,HP:0010781,o
9141,HP:0001024,o
9142,HP:0010782,o
9143,HP:0032538,o
9144,HP:0040251,o
9145,HP:0007449,o
9146,HP:0025475,o
9147,HP:0025105,o
9148,HP:0025106,o
9149,HP:0025107,o
9150,HP:0025108,o
9151,HP:0025246,o
9152,HP:0025247,o
9153,HP:0025248,o
9154,HP:0012540,o
9155,HP:0025250,o
9156,HP:0025249,o
9157,HP:0025251,o
9158,HP:0025527,o
9159,HP:0025528,o
9160,HP:0031057,o
9161,HP:0031452,o
9162,HP:0031924,o
9163,HP:0032026,o
9164,HP:0032099,o
9165,HP:0032156,o
9166,HP:0033126,o
9167,HP:0033510,o
9168,HP:0034400,o
9169,HP:0010610,o
9170,HP:0010612,o
9171,HP:0025473,o
9172,HP:0025507,o
9173,HP:0025508,o
9174,HP:0025509,o
9175,HP:0025512,o
9176,HP:0030350,o
9177,HP:0031289,o
9178,HP:0025474,o
9179,HP:0200035,o
9180,HP:0030351,o
9181,HP:0031359,o
9182,HP:0031360,o
9183,HP:0007470,o
9184,HP:0001482,o
9185,HP:0025014,o
9186,HP:0025027,o
9187,HP:0025103,o
9188,HP:0025529,o
9189,HP:0025554,o
9190,HP:0032217,o
9191,HP:0031448,o
9192,HP:0200037,o
9193,HP:0200041,o
9194,HP:0001026,o
9195,HP:0200042,o
9196,HP:0012399,o
9197,HP:0025452,o
9198,HP:0006121,o
9199,HP:0007460,o
9200,HP:0001218,o
9201,HP:0031917,o
9202,HP:0001040,o
9203,HP:0001059,o
9204,HP:0001060,o
9205,HP:0009756,o
9206,HP:0009757,o
9207,HP:0009759,o
9208,HP:0009760,o
9209,HP:0001042,o
9210,HP:0001018,o
9211,HP:0007477,o
9212,HP:0005689,o
9213,HP:0005875,o
9214,HP:0007560,o
9215,HP:0005882,o
9216,HP:0007566,o
9217,HP:0006189,o
9218,HP:0007602,o
9219,HP:0007608,o
9220,HP:0007598,o
9221,HP:0000954,o
9222,HP:0010490,o
9223,HP:0006114,o
9224,HP:0006157,o
9225,HP:0006191,o
9226,HP:0006184,o
9227,HP:0010488,o
9228,HP:0010489,o
9229,HP:0011310,o
9230,HP:0011311,o
9231,HP:0007455,o
9232,HP:0007469,o
9233,HP:0010506,o
9234,HP:0100888,o
9235,HP:0001212,o
9236,HP:0001211,o
9237,HP:0011298,o
9238,HP:0032541,o
9239,HP:0033073,o
9240,HP:0007410,o
9241,HP:0006089,o
9242,HP:0000975,o
9243,HP:0007550,o
9244,HP:0025276,o
9245,HP:0025538,o
9246,HP:0033004,o
9247,HP:0033252,o
9248,HP:0033425,o
9249,HP:0100804,o
9250,HP:0100826,o
9251,HP:0100847,o
9252,HP:0200039,o
9253,HP:0004681,o
9254,HP:0001869,o
9255,HP:0008107,o
9256,HP:0007403,o
9257,HP:0011303,o
9258,HP:0025537,o
9259,HP:0033005,o
9260,HP:0200028,o
9261,HP:0025164,o
9262,HP:0025082,o
9263,HP:0025165,o
9264,HP:0025166,o
9265,HP:0025167,o
9266,HP:0025083,o
9267,HP:0030764,o
9268,HP:0031513,o
9269,HP:0031512,o
9270,HP:0031519,o
9271,HP:0031539,o
9272,HP:0031538,o
9273,HP:0031540,o
9274,HP:0031541,o
9275,HP:0020117,o
9276,HP:0032449,o
9277,HP:0034256,o
9278,HP:4000107,o
9279,HP:0032152,o
9280,HP:0032178,o
9281,HP:0032675,o
9282,HP:0032674,o
9283,HP:0032676,o
9284,HP:0034067,o
9285,HP:0034572,o
9286,HP:0034641,o
9287,HP:0034640,o
9288,HP:0034643,o
9289,HP:0007453,o
9290,HP:0100725,o
9291,HP:0030898,o
9292,HP:0031248,o
9293,HP:0030899,o
9294,HP:0030900,o
9295,HP:0030901,o
9296,HP:0032004,f
9297,HP:0033841,o
9298,HP:0000976,o
9299,HP:0007573,o
9300,HP:0001047,o
9301,HP:0007569,o
9302,HP:0001051,o
9303,HP:0032282,o
9304,HP:0033120,o
9305,HP:0033564,o
9306,HP:0007417,o
9307,HP:0025300,o
9308,HP:0033605,o
9309,HP:0033698,o
9310,HP:0033697,o
9311,HP:0033699,o
9312,HP:0033700,o
9313,HP:0040325,o
9314,HP:0012282,o
9315,HP:4000054,o
9316,HP:0040186,o
9317,HP:0007381,o
9318,HP:0001019,o
9319,HP:0001055,o
9320,HP:0033188,o
9321,HP:0001061,o
9322,HP:0040137,o
9323,HP:0040154,o
9324,HP:0000999,o
9325,HP:0005406,o
9326,HP:0001581,o
9327,HP:0011132,o
9328,HP:0100838,o
9329,HP:0002722,o
9330,HP:0031292,o
9331,HP:0005411,o
9332,HP:0002728,o
9333,HP:0011370,o
9334,HP:0002841,o
9335,HP:0020100,o
9336,HP:0009098,o
9337,HP:0012204,f
9338,HP:0011371,o
9339,HP:0003765,o
9340,HP:0007473,o
9341,HP:0009710,o
9342,HP:0012219,o
9343,HP:0012322,o
9344,HP:0020083,o
9345,HP:0025084,o
9346,HP:0020084,o
9347,HP:0031190,o
9348,HP:0031191,o
9349,HP:0031235,o
9350,HP:0031234,o
9351,HP:0031236,o
9352,HP:0009789,o
9353,HP:0010771,o
9354,HP:0032022,o
9355,HP:0034036,o
9356,HP:0033696,o
9357,HP:0034037,o
9358,HP:0025531,o
9359,HP:0025532,o
9360,HP:0030331,o
9361,HP:0032185,o
9362,HP:0032163,o
9363,HP:0032162,o
9364,HP:0032515,o
9365,HP:0032516,o
9366,HP:0032517,o
9367,HP:0032518,o
9368,HP:0030054,o
9369,HP:0031286,o
9370,HP:0007500,o
9371,HP:0040043,o
9372,HP:0007387,o
9373,HP:0011135,o
9374,HP:0007592,o
9375,HP:0007397,o
9376,HP:0040042,o
9377,HP:0011136,o
9378,HP:0034426,o
9379,HP:0002552,o
9380,HP:0002235,o
9381,HP:0003328,o
9382,HP:0003329,o
9383,HP:0003777,o
9384,HP:0009886,o
9385,HP:0032470,o
9386,HP:0034354,o
9387,HP:0034425,o
9388,HP:0034542,o
9389,HP:0045055,o
9390,HP:0004527,o
9391,HP:0002220,o
9392,HP:0002297,o
9393,HP:0002218,o
9394,HP:0011358,o
9395,HP:0002286,o
9396,HP:0011364,o
9397,HP:0002211,o
9398,HP:0011365,o
9399,HP:0002290,o
9400,HP:0002225,o
9401,HP:0100133,o
9402,HP:0009888,o
9403,HP:0002555,o
9404,HP:0002215,o
9405,HP:0100134,o
9406,HP:0002221,o
9407,HP:0002208,o
9408,HP:0010719,o
9409,HP:0002212,o
9410,HP:0002213,o
9411,HP:0040149,o
9412,HP:0002224,o
9413,HP:0004779,o
9414,HP:0002299,o
9415,HP:0011359,o
9416,HP:0030056,o
9417,HP:0004529,o
9418,HP:0002232,o
9419,HP:0002234,o
9420,HP:0031283,o
9421,HP:0004524,o
9422,HP:0007534,o
9423,HP:0002236,o
9424,HP:0010721,o
9425,HP:0010813,o
9426,HP:0010814,o
9427,HP:0032496,o
9428,HP:0032495,o
9429,HP:0032497,o
9430,HP:0032313,o
9431,HP:0004532,o
9432,HP:0004535,o
9433,HP:0004540,o
9434,HP:0004554,o
9435,HP:0004780,o
9436,HP:0011913,o
9437,HP:0011914,o
9438,HP:0002230,o
9439,HP:0009747,o
9440,HP:0034042,o
9441,HP:0002287,o
9442,HP:0002289,o
9443,HP:0005597,o
9444,HP:0007418,o
9445,HP:0002231,o
9446,HP:0002296,o
9447,HP:0004528,o
9448,HP:0007464,o
9449,HP:0025469,o
9450,HP:0025470,o
9451,HP:0100874,o
9452,HP:0500262,o
9453,HP:0040169,o
9454,HP:0008398,o
9455,HP:0001804,o
9456,HP:0001231,o
9457,HP:0001792,o
9458,HP:0008386,o
9459,HP:0012553,o
9460,HP:0008391,o
9461,HP:0008402,o
9462,HP:0012742,o
9463,HP:0001816,o
9464,HP:0033976,o
9465,HP:0008400,o
9466,HP:0040039,o
9467,HP:0001806,o
9468,HP:0100798,o
9469,HP:0002164,o
9470,HP:0008401,o
9471,HP:0001805,o
9472,HP:0012542,o
9473,HP:0040036,o
9474,HP:0008390,o
9475,HP:0025088,o
9476,HP:0040040,o
9477,HP:0008388,o
9478,HP:0001808,o
9479,HP:0012746,o
9480,HP:0001598,o
9481,HP:0001812,o
9482,HP:0001795,o
9483,HP:0008407,o
9484,HP:0030055,o
9485,HP:0001803,o
9486,HP:0001807,o
9487,HP:0001809,o
9488,HP:0001814,o
9489,HP:0001821,o
9490,HP:0008394,o
9491,HP:0010793,o
9492,HP:0011312,o
9493,HP:0011313,o
9494,HP:0030803,o
9495,HP:0030804,o
9496,HP:0100797,o
9497,HP:0002165,o
9498,HP:0011937,o
9499,HP:0001800,o
9500,HP:0010624,o
9501,HP:0012555,o
9502,HP:0001802,o
9503,HP:0001798,o
9504,HP:0200105,o
9505,HP:0012554,o
9506,HP:0001817,o
9507,HP:0033975,o
9508,HP:0200104,o
9509,HP:0001799,o
9510,HP:0001810,o
9511,HP:0008393,o
9512,HP:0031282,o
9513,HP:0032344,o
9514,HP:0008396,o
9515,HP:0030818,o
9516,HP:0041093,o
9517,HP:0009724,o
9518,HP:0009758,o
9519,HP:0012710,o
9520,HP:0030254,o
9521,HP:0030805,o
9522,HP:0008383,o
9523,HP:0030807,o
9524,HP:0030806,o
9525,HP:0030808,o
9526,HP:0030817,o
9527,HP:0030819,o
9528,HP:0033250,o
9529,HP:0033327,o
9530,HP:0001820,o
9531,HP:0100643,o
9532,HP:0011367,o
9533,HP:0100644,o
9534,HP:0032227,o
9535,HP:0410400,o
9536,HP:0000970,o
9537,HP:0007451,o
9538,HP:0007459,o
9539,HP:0007480,o
9540,HP:0000966,o
9541,HP:0034012,o
9542,HP:0001069,o
9543,HP:0025277,o
9544,HP:0025278,o
9545,HP:0001615,o
9546,HP:0001609,o
9547,HP:0001611,o
9548,HP:0001621,o
9549,HP:0001686,o
9550,HP:0001612,o
9551,HP:0025429,o
9552,HP:0025430,o
9553,HP:0025431,o
9554,HP:0200046,o
9555,HP:0005934,o
9556,HP:0100271,o
9557,HP:0004969,o
9558,HP:0004415,o
9559,HP:0004937,o
9560,HP:0004927,o
9561,HP:0004935,o
9562,HP:0004960,o
9563,HP:0004964,o
9564,HP:0004971,o
9565,HP:0005312,o
9566,HP:0005143,o
9567,HP:0011660,o
9568,HP:0011661,o
9569,HP:0031272,o
9570,HP:0033389,o
9571,HP:0033388,o
9572,HP:0033420,o
9573,HP:0033421,o
9574,HP:0033422,o
9575,HP:0033577,o
9576,HP:0005308,o
9577,HP:0030967,o
9578,HP:0005311,o
9579,HP:0005316,o
9580,HP:0005954,o
9581,HP:0007461,o
9582,HP:0006548,o
9583,HP:0005304,o
9584,HP:0030968,o
9585,HP:0011718,o
9586,HP:0006518,o
9587,HP:0011719,o
9588,HP:0005160,o
9589,HP:0010772,o
9590,HP:0011720,o
9591,HP:0011721,o
9592,HP:0011722,o
9593,HP:0011626,o
9594,HP:0010773,o
9595,HP:0033186,o
9596,HP:0034389,o
9597,HP:0030969,o
9598,HP:0033427,o
9599,HP:0033571,o
9600,HP:0004941,o
9601,HP:0001409,o
9602,HP:0006574,o
9603,HP:0006576,o
9604,HP:0005201,o
9605,HP:0030242,o
9606,HP:0030247,o
9607,HP:0031015,o
9608,HP:0031942,o
9609,HP:0034548,o
9610,HP:0034570,o
9611,HP:0032181,o
9612,HP:4000148,o
9613,HP:4000147,o
9614,HP:0003657,o
9615,HP:0000471,o
9616,HP:0031341,o
9617,HP:0031342,o
9618,HP:0031343,o
9619,HP:0031345,o
9620,HP:0100859,o
9621,HP:0011934,o
9622,HP:0002636,o
9623,HP:0100860,o
9624,HP:0100858,o
9625,HP:0031644,o
9626,HP:0005112,o
9627,HP:0031645,o
9628,HP:0031711,o
9629,HP:0002616,o
9630,HP:0012728,o
9631,HP:0004959,o
9632,HP:0012729,o
9633,HP:0011645,o
9634,HP:0031643,o
9635,HP:0031646,o
9636,HP:0005113,o
9637,HP:0031647,o
9638,HP:0100572,o
9639,HP:0006698,o
9640,HP:0100571,o
9641,HP:0030745,o
9642,HP:0011603,o
9643,HP:0031625,o
9644,HP:0034324,o
9645,HP:0002642,o
9646,HP:0004947,o
9647,HP:0002626,o
9648,HP:0002619,o
9649,HP:0005293,o
9650,HP:0011666,o
9651,HP:0005301,o
9652,HP:0025575,o
9653,HP:0005345,o
9654,HP:0011667,o
9655,HP:0033379,o
9656,HP:0011668,o
9657,HP:0011669,o
9658,HP:0011670,o
9659,HP:0011685,o
9660,HP:0031041,o
9661,HP:0011671,o
9662,HP:0025576,o
9663,HP:0031591,o
9664,HP:0012721,o
9665,HP:0025491,o
9666,HP:3000059,o
9667,HP:0005291,o
9668,HP:0005300,o
9669,HP:0005310,o
9670,HP:0011944,o
9671,HP:0034705,o
9672,HP:0001717,o
9673,HP:0004940,o
9674,HP:0005303,o
9675,HP:0004962,o
9676,HP:0004963,o
9677,HP:0031313,o
9678,HP:0004966,o
9679,HP:0012456,o
9680,HP:0012457,o
9681,HP:0012458,o
9682,HP:0031303,o
9683,HP:0031302,o
9684,HP:0031301,o
9685,HP:0031304,o
9686,HP:4000066,o
9687,HP:0031305,o
9688,HP:0031307,o
9689,HP:0031314,o
9690,HP:0031308,o
9691,HP:0031311,o
9692,HP:0031309,o
9693,HP:0031310,o
9694,HP:0031315,o
9695,HP:0004955,o
9696,HP:0005302,o
9697,HP:0030165,o
9698,HP:0033981,o
9699,HP:0004974,o
9700,HP:0001680,o
9701,HP:0005151,o
9702,HP:0012305,o
9703,HP:0012303,o
9704,HP:0011646,o
9705,HP:0011647,o
9706,HP:0031053,o
9707,HP:0031054,o
9708,HP:0002623,o
9709,HP:0004933,o
9710,HP:0002647,o
9711,HP:0031784,o
9712,HP:0012499,o
9713,HP:0033311,o
9714,HP:0006687,o
9715,HP:0031932,o
9716,HP:0011627,o
9717,HP:0031933,o
9718,HP:0005295,o
9719,HP:0010775,o
9720,HP:0011587,o
9721,HP:0011588,o
9722,HP:0011589,o
9723,HP:0031562,o
9724,HP:0011590,o
9725,HP:0002627,o
9726,HP:0012020,o
9727,HP:0011594,o
9728,HP:0011597,o
9729,HP:0011598,o
9730,HP:0011591,o
9731,HP:0031055,o
9732,HP:0011592,o
9733,HP:0011593,o
9734,HP:0011595,o
9735,HP:0011596,o
9736,HP:0011612,o
9737,HP:0011611,o
9738,HP:0011613,o
9739,HP:0011614,o
9740,HP:0034227,o
9741,HP:0012304,o
9742,HP:0034228,o
9743,HP:0034229,o
9744,HP:0012397,o
9745,HP:0025494,o
9746,HP:0031648,o
9747,HP:0031649,o
9748,HP:0031935,o
9749,HP:0031834,o
9750,HP:0025495,o
9751,HP:0031934,o
9752,HP:0032083,o
9753,HP:0032085,o
9754,HP:0032086,o
9755,HP:0032087,o
9756,HP:0032088,o
9757,HP:0032090,o
9758,HP:0032089,o
9759,HP:0032091,o
9760,HP:0032081,o
9761,HP:0200146,o
9762,HP:0012180,o
9763,HP:0032082,o
9764,HP:0004761,o
9765,HP:0001677,o
9766,HP:0005181,o
9767,HP:0012436,o
9768,HP:0003609,o
9769,HP:0003640,o
9770,HP:0004333,o
9771,HP:0034029,o
9772,HP:0004416,o
9773,HP:0004943,o
9774,HP:0031011,o
9775,HP:0031012,o
9776,HP:0002635,o
9777,HP:0031678,o
9778,HP:0031679,o
9779,HP:0031680,o
9780,HP:0031681,o
9781,HP:0031682,o
9782,HP:0031683,o
9783,HP:0005177,o
9784,HP:0004945,o
9785,HP:0005294,o
9786,HP:0012159,o
9787,HP:0012158,o
9788,HP:0005313,o
9789,HP:0005314,o
9790,HP:0012160,o
9791,HP:0012161,o
9792,HP:0012162,o
9793,HP:0012163,o
9794,HP:0012273,o
9795,HP:0031157,o
9796,HP:0100546,o
9797,HP:0031634,o
9798,HP:0430021,o
9799,HP:0031635,o
9800,HP:0031636,o
9801,HP:0034325,o
9802,HP:3000041,o
9803,HP:0005145,o
9804,HP:0005292,o
9805,HP:0006679,o
9806,HP:0011638,o
9807,HP:0031638,o
9808,HP:0011640,o
9809,HP:0025506,o
9810,HP:0025503,o
9811,HP:0031537,o
9812,HP:0025505,o
9813,HP:0031536,o
9814,HP:0031637,o
9815,HP:0031626,o
9816,HP:0031639,o
9817,HP:0025516,o
9818,HP:0031561,o
9819,HP:0031560,o
9820,HP:0031563,o
9821,HP:0025490,o
9822,HP:0030882,o
9823,HP:0011353,o
9824,HP:0012327,o
9825,HP:0012326,o
9826,HP:0033982,o
9827,HP:0030323,o
9828,HP:0030322,o
9829,HP:0030324,o
9830,HP:0034179,o
9831,HP:0031014,o
9832,HP:0031251,o
9833,HP:0031252,o
9834,HP:0031253,o
9835,HP:0031632,o
9836,HP:0031633,o
9837,HP:0020118,o
9838,HP:0031640,o
9839,HP:0033390,o
9840,HP:0033391,o
9841,HP:0005297,o
9842,HP:0004950,o
9843,HP:3000023,o
9844,HP:3000024,o
9845,HP:3000056,o
9846,HP:3000049,o
9847,HP:4000067,o
9848,HP:0025016,o
9849,HP:0011648,o
9850,HP:0001643,o
9851,HP:0011649,o
9852,HP:0011650,o
9853,HP:0004384,o
9854,HP:0001660,o
9855,HP:0011608,o
9856,HP:0011609,o
9857,HP:0011610,o
9858,HP:0031348,o
9859,HP:0001669,o
9860,HP:0011563,o
9861,HP:0011545,o
9862,HP:0031349,o
9863,HP:0011659,o
9864,HP:0001636,o
9865,HP:0001710,o
9866,HP:0005134,o
9867,HP:0011676,o
9868,HP:0011677,o
9869,HP:0011679,o
9870,HP:0011678,o
9871,HP:0012516,o
9872,HP:0011651,o
9873,HP:0001719,o
9874,HP:0011723,o
9875,HP:0011652,o
9876,HP:0011653,o
9877,HP:0011654,o
9878,HP:0011655,o
9879,HP:0011656,o
9880,HP:0011657,o
9881,HP:0011658,o
9882,HP:0011605,o
